Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
0908;Silvrettagletscher;A10g-05;408;2009-09-25;10:37:00;2010-09-12;10:46:00;799822.96;192732.62;2529.00;352.00;-2.00;0.16;-0.49;-1.69;2.08;-0.51;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0906;Silvrettagletscher;A10g-05;408;2009-09-25;14:04:00;2010-09-12;08:01:00;800524.40;192887.11;2622.12;351.70;-3.94;0.64;0.04;-1.10;4.15;0.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0907;Silvrettagletscher;A10g-05;408;2009-09-25;12:35:00;2010-09-12;09:54:00;800171.42;192871.47;2572.99;351.90;-2.07;-0.02;-0.18;-1.26;2.15;-0.19;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0909;Silvrettagletscher;A10g-05;408;2009-09-25;09:33:00;2010-09-12;11:00:00;799666.44;192731.10;2496.55;352.10;-1.57;0.09;-0.13;-2.31;1.63;-0.13;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0911;Silvrettagletscher;A10g-05;408;2009-09-25;15:38:00;2010-09-11;14:21:00;800727.41;192200.72;2724.07;350.90;-0.92;1.37;-0.18;0.08;1.72;-0.19;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0913;Silvrettagletscher;A10g-05;408;2009-09-25;11:09:00;2010-09-12;10:14:00;799947.36;192611.39;2542.85;352.00;-2.31;-0.87;0.20;-2.01;2.56;0.21;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0816;Silvrettagletscher;A10g-05;408;2009-09-25;15:03:00;2010-09-11;13:52:00;801332.61;192372.80;2766.96;351.00;-7.04;3.20;-0.73;None;8.05;-0.76;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0818;Silvrettagletscher;A10g-05;408;2009-09-25;16:34:00;2010-09-11;15:38:00;800759.88;192543.90;2689.92;351.00;-6.10;2.29;-1.23;-1.39;6.78;-1.28;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0904;Silvrettagletscher;A10g-05;408;2009-09-26;09:33:00;2010-09-11;13:16:00;801745.38;192633.44;2820.86;350.20;-3.61;1.25;-1.88;-1.03;3.98;-1.96;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0915;Silvrettagletscher;A10g-05;408;2009-09-26;15:08:00;2010-09-11;14:57:00;801163.73;191987.33;2856.13;350.00;-3.90;1.80;-1.05;-0.82;4.48;-1.10;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0917;Silvrettagletscher;A10g-05;408;2009-09-26;08:33:00;2010-09-12;07:15:00;801454.31;192817.41;2776.00;350.90;-3.67;0.88;-0.55;-0.70;3.93;-0.57;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0702;Silvrettagletscher;A10g-05;408;2009-09-26;11:01:00;2010-09-11;10:20:00;801915.94;192029.85;2953.95;350.00;-4.86;3.31;-2.06;-0.25;6.14;-2.15;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0903;Silvrettagletscher;A10g-05;408;2009-09-26;10:03:00;2010-09-11;12:26:00;801786.72;192296.73;2890.93;350.10;-3.79;5.32;-4.76;0.21;6.81;-4.97;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0901;Silvrettagletscher;A10g-05;408;2009-09-27;11:10:00;2010-09-11;11:08:00;801851.42;191727.56;2982.54;349.00;-1.20;0.80;-2.14;-0.18;1.51;-2.24;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0905;Silvrettagletscher;A10g-05;408;2009-09-27;12:07:00;2010-09-12;07:30:00;801082.05;192686.33;2720.38;349.80;-6.04;2.69;-0.82;-0.44;6.90;-0.86;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0910;Silvrettagletscher;A10g-05;408;2009-09-27;11:26:00;2010-09-11;11:58:00;801515.31;191813.91;2935.86;349.00;-2.71;1.51;-1.62;-1.03;3.25;-1.70;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0912;Silvrettagletscher;A10g-05;408;2009-09-27;12:30:00;2010-09-12;08:19:00;800404.66;192581.55;2597.16;349.80;-4.57;1.45;-0.50;-1.01;5.01;-0.52;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0310;Silvrettagletscher;A10g-05;408;2009-09-27;11:25:00;2010-09-11;11:57:00;801526.05;191807.54;2937.41;349.00;-2.67;1.50;-0.79;None;3.21;-0.83;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0805;Silvrettagletscher;A10g-05;408;2009-09-27;12:07:00;2010-09-12;07:32:00;801069.46;192691.17;2718.46;349.80;-6.02;2.62;-0.80;None;6.86;-0.84;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0818;Silvrettagletscher;A10g-05;408;2010-09-11;15:38:00;2011-09-11;08:12:00;800753.78;192546.19;2687.98;364.70;-6.23;2.22;-1.31;-1.79;6.62;-1.31;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0915;Silvrettagletscher;A10g-05;408;2010-09-11;14:57:00;2011-09-11;09:13:00;801159.83;191989.13;2854.29;364.80;-4.49;1.81;-0.89;-1.45;4.85;-0.89;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0911;Silvrettagletscher;A10g-05;408;2010-09-11;14:21:00;2011-09-11;13:11:00;800726.49;192202.09;2723.14;365.00;-1.44;1.48;-0.31;-1.77;2.07;-0.31;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0310;Silvrettagletscher;A10g-05;408;2010-09-11;11:57:00;2011-09-11;10:02:00;801512.60;191815.42;2935.09;364.90;-2.82;1.81;0.01;None;3.35;0.01;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0910;Silvrettagletscher;A10g-05;408;2010-09-11;11:58:00;2011-09-11;10:01:00;801523.38;191809.04;2936.64;364.90;-2.83;1.64;-2.23;-1.03;3.27;-2.23;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1004;Silvrettagletscher;A10g-05;408;2010-09-11;13:20:00;2011-09-11;10:56:00;801742.59;192633.45;2819.84;364.90;-3.86;1.03;-2.78;-1.03;4.00;-2.78;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1003;Silvrettagletscher;A10g-05;408;2010-09-11;12:30:00;2011-09-11;10:44:00;801785.89;192291.86;2892.72;364.90;-4.25;5.62;-4.98;-0.64;7.05;-4.98;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1002;Silvrettagletscher;A10g-05;408;2010-09-11;10:23:00;2011-09-11;10:30:00;801927.14;192022.95;2956.22;365.00;-5.20;3.06;-2.07;-1.55;6.04;-2.07;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1001;Silvrettagletscher;A10g-05;408;2010-09-11;11:12:00;2011-09-11;10:18:00;801840.24;191728.91;2980.90;365.00;-1.29;0.74;-1.93;-1.24;1.49;-1.93;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1013;Silvrettagletscher;A10g-05;408;2010-09-12;10:16:00;2011-09-11;13:50:00;799949.30;192611.66;2541.19;364.10;-2.80;-0.68;-0.13;-6.10;2.89;-0.13;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1012;Silvrettagletscher;A10g-05;408;2010-09-12;08:22:00;2011-09-11;12:54:00;800406.01;192587.00;2595.64;364.20;-4.53;1.32;-0.54;-1.94;4.73;-0.54;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0908;Silvrettagletscher;A10g-05;408;2010-09-12;10:46:00;2011-09-11;14:20:00;799820.96;192732.78;2526.89;364.10;-2.31;-0.21;-1.01;-2.79;2.33;-1.01;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1006;Silvrettagletscher;A10g-05;408;2010-09-12;08:02:00;2011-09-11;12:40:00;800515.02;192890.03;2619.87;364.20;-4.23;0.64;-0.07;-2.04;4.29;-0.07;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0907;Silvrettagletscher;A10g-05;408;2010-09-12;09:54:00;2011-09-11;13:25:00;800169.35;192871.45;2571.08;364.10;-2.27;-0.20;-0.39;-3.26;2.29;-0.39;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0905;Silvrettagletscher;A10g-05;408;2010-09-12;07:30:00;2011-09-11;11:31:00;801076.01;192689.02;2718.92;364.20;-6.06;2.58;-1.12;-1.63;6.61;-1.12;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0917;Silvrettagletscher;A10g-05;408;2010-09-12;07:15:00;2011-09-11;11:16:00;801450.64;192818.29;2774.76;364.20;-3.89;0.70;-0.49;-1.59;3.96;-0.49;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0909;Silvrettagletscher;A10g-05;408;2010-09-12;11:00:00;2011-09-11;14:53:00;799664.87;192731.19;2494.07;364.20;-2.01;0.27;-1.20;-4.52;2.03;-1.20;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1112;Silvrettagletscher;A10g-05;408;2011-09-11;12:54:00;2012-09-23;13:16:00;800408.47;192584.67;2594.12;378.00;-4.37;1.42;-0.42;-1.94;4.44;-0.41;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0310;Silvrettagletscher;A10g-05;408;2011-09-11;10:02:00;2012-09-23;10:29:00;801520.56;191810.85;2934.38;378.00;-2.71;1.41;-0.68;-0.70;2.95;-0.66;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1109;Silvrettagletscher;A10g-05;408;2011-09-11;14:52:00;2012-09-23;13:35:00;799670.36;192735.02;2491.95;377.90;-1.74;0.21;-1.07;-4.52;1.69;-1.03;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1108;Silvrettagletscher;A10g-05;408;2011-09-11;14:40:00;2012-09-21;14:54:00;799833.52;192733.48;2525.86;376.00;-1.98;-0.06;-0.46;-2.80;1.92;-0.45;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1107;Silvrettagletscher;A10g-05;408;2011-09-11;13:26:00;2012-09-21;07:40:00;800178.75;192873.79;2569.67;375.80;-2.51;0.03;0.11;-3.26;2.44;0.11;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1106;Silvrettagletscher;A10g-05;408;2011-09-11;12:41:00;2012-09-21;08:35:00;800525.17;192889.76;2619.01;375.80;-4.28;0.78;-0.02;-2.04;4.23;-0.02;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1105;Silvrettagletscher;A10g-05;408;2011-09-11;11:29:00;2012-09-21;09:59:00;801084.73;192687.29;2718.11;375.90;-5.78;2.68;-0.32;-1.64;6.19;-0.31;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0905;Silvrettagletscher;A10g-05;408;2011-09-11;11:31:00;2012-09-21;10:00:00;801069.95;192691.60;2716.18;375.90;-5.98;2.51;-0.46;None;6.30;-0.45;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1104;Silvrettagletscher;A10g-05;408;2011-09-11;10:56:00;2012-09-21;11:38:00;801745.90;192634.46;2817.98;376.00;-4.06;1.26;-1.07;-1.04;4.13;-1.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1103;Silvrettagletscher;A10g-05;408;2011-09-11;10:43:00;2012-09-23;11:12:00;801784.51;192290.36;2892.08;378.00;-4.04;5.70;-4.44;-0.94;6.75;-4.29;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1102;Silvrettagletscher;A10g-05;408;2011-09-11;10:30:00;2012-09-23;09:06:00;801926.52;192022.89;2954.67;377.90;-4.91;3.04;0.18;-0.95;5.58;0.17;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1101;Silvrettagletscher;A10g-05;408;2011-09-11;10:18:00;2012-09-23;09:43:00;801843.22;191728.70;2979.66;378.00;-1.17;0.81;-0.66;-1.96;1.38;-0.64;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1006;Silvrettagletscher;A10g-05;408;2011-09-11;12:40:00;2012-09-21;08:36:00;800510.79;192890.67;2617.32;375.80;-4.00;0.69;0.06;None;3.95;0.06;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1118;Silvrettagletscher;A10g-05;408;2011-09-11;08:13:00;2012-09-21;12:17:00;800759.42;192543.49;2687.07;376.20;-6.51;2.19;-1.03;-1.79;6.67;-1.00;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1117;Silvrettagletscher;A10g-05;408;2011-09-11;11:15:00;2012-09-21;11:05:00;801460.73;192822.91;2774.32;376.00;-3.56;0.77;-0.35;-1.59;3.54;-0.34;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1115;Silvrettagletscher;A10g-05;408;2011-09-11;09:14:00;2012-09-23;12:38:00;801169.02;191987.04;2855.05;378.10;-4.18;2.00;-0.48;-1.46;4.48;-0.46;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1113;Silvrettagletscher;A10g-05;408;2011-09-11;13:54:00;2012-09-21;15:27:00;799965.34;192611.74;2539.67;376.10;-2.82;-0.72;0.03;-6.11;2.83;0.03;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1111;Silvrettagletscher;A10g-05;408;2011-09-11;13:08:00;2012-09-21;13:20:00;800736.17;192196.23;2722.64;376.00;-1.15;1.24;0.04;-1.77;1.64;0.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1208;Silvrettagletscher;A10g-05;408;2012-09-21;14:57:00;2013-09-21;15:08:00;799827.37;192744.33;2521.42;365.00;-1.81;-0.02;-0.54;-2.11;1.81;-0.54;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1117;Silvrettagletscher;A10g-05;408;2012-09-21;11:05:00;2013-09-21;09:49:00;801457.17;192823.68;2772.55;364.90;-3.06;0.76;-0.41;-0.37;3.16;-0.41;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1218;Silvrettagletscher;A10g-05;408;2012-09-21;12:19:00;2013-09-21;13:20:00;800767.01;192541.03;2686.75;365.00;-5.45;2.00;-0.99;-0.76;5.81;-0.99;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1104;Silvrettagletscher;A10g-05;408;2012-09-21;11:38:00;2013-09-21;11:19:00;801741.84;192635.72;2816.70;365.00;-3.43;1.10;-0.67;0.21;3.60;-0.67;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1205;Silvrettagletscher;A10g-05;408;2012-09-21;10:04:00;2013-09-21;09:18:00;801074.05;192688.95;2715.44;365.00;-5.00;2.35;-0.84;-0.69;5.53;-0.84;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1106;Silvrettagletscher;A10g-05;408;2012-09-21;08:35:00;2013-09-21;08:54:00;800520.89;192890.54;2616.36;365.00;-3.47;0.72;-0.03;None;3.55;-0.03;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1206;Silvrettagletscher;A10g-05;408;2012-09-21;08:39:00;2013-09-21;08:52:00;800514.94;192890.09;2615.79;365.00;-3.67;0.53;-0.02;-1.36;3.71;-0.02;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1207;Silvrettagletscher;A10g-05;408;2012-09-21;07:44:00;2013-09-21;08:29:00;800164.84;192871.41;2565.40;365.00;-1.56;-0.08;-0.21;-1.75;1.56;-0.21;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1111;Silvrettagletscher;A10g-05;408;2012-09-21;13:20:00;2013-09-21;12:01:00;800735.02;192197.47;2721.07;364.90;-1.10;1.00;-0.10;-0.66;1.49;-0.10;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1213;Silvrettagletscher;A10g-05;408;2012-09-21;15:29:00;2013-09-21;14:31:00;799949.20;192607.13;2534.34;365.00;-2.14;-0.41;0.04;-2.58;2.18;0.04;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1216;Silvrettagletscher;A10g-05;408;2012-09-21;11:59:00;2013-09-21;11:39:00;801340.03;192370.99;2764.41;365.00;-6.54;3.16;-0.51;-0.27;7.27;-0.51;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1209;Silvrettagletscher;A10g-05;408;2012-09-23;13:34:00;2013-09-21;15:22:00;799675.83;192737.68;2489.76;363.10;-1.42;-0.02;-0.20;-2.91;1.43;-0.20;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
0310;Silvrettagletscher;A10g-05;408;2012-09-23;10:29:00;2013-09-22;11:40:00;801517.85;191812.26;2933.41;364.10;-2.61;1.36;-0.65;-0.70;2.95;-0.65;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1202;Silvrettagletscher;A10g-05;408;2012-09-23;09:10:00;2013-09-22;10:04:00;801927.36;192021.04;2953.72;364.00;-4.42;2.72;-1.63;0.35;5.21;-1.64;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1112;Silvrettagletscher;A10g-05;408;2012-09-23;13:16:00;2013-09-21;13:45:00;800404.10;192586.09;2591.11;363.00;-3.78;1.19;-0.54;-1.94;3.99;-0.54;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1201;Silvrettagletscher;A10g-05;408;2012-09-23;09:46:00;2013-09-22;11:02:00;801840.03;191730.28;2977.70;364.10;-1.00;0.93;-0.67;0.45;1.37;-0.67;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1115;Silvrettagletscher;A10g-05;408;2012-09-23;12:38:00;2013-09-21;12:39:00;801164.84;191989.04;2852.75;363.00;-4.31;0.72;-1.38;-0.03;4.40;-1.39;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1203;Silvrettagletscher;A10g-05;408;2012-09-23;11:13:00;2013-09-22;12:26:00;801781.59;192294.05;2889.43;364.10;-3.37;5.19;-4.19;None;6.21;-4.20;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1317;Silvrettagletscher;A10g-05;408;2013-09-21;09:51:00;2014-09-20;16:28:00;801452.99;192818.00;2771.53;364.30;-3.17;0.82;-0.20;-0.71;3.28;-0.20;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1104;Silvrettagletscher;A10g-05;408;2013-09-21;11:19:00;2014-09-20;13:43:00;801738.41;192636.82;2816.81;364.10;-3.70;1.23;-0.73;-0.98;3.91;-0.73;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1205;Silvrettagletscher;A10g-05;408;2013-09-21;09:18:00;2014-09-20;16:13:00;801069.05;192691.30;2714.09;364.30;-5.19;2.14;-0.78;-1.26;5.63;-0.78;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1206;Silvrettagletscher;A10g-05;408;2013-09-21;08:52:00;2014-09-20;16:55:00;800511.27;192890.62;2614.05;364.30;-3.07;0.29;-0.05;None;3.09;-0.05;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1306;Silvrettagletscher;A10g-05;408;2013-09-21;08:55:00;2014-09-20;16:54:00;800514.98;192890.02;2614.43;364.30;-3.41;0.45;-0.02;-1.43;3.45;-0.02;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1207;Silvrettagletscher;A10g-05;408;2013-09-21;08:29:00;2014-09-21;07:09:00;800163.28;192871.33;2563.54;364.90;-1.63;-0.07;-0.27;-2.01;1.63;-0.27;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1208;Silvrettagletscher;A10g-05;408;2013-09-21;15:08:00;2014-09-21;08:33:00;799825.56;192744.31;2519.08;364.70;-1.32;0.07;-0.58;-2.44;1.32;-0.58;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1309;Silvrettagletscher;A10g-05;408;2013-09-21;15:25:00;2014-09-21;09:00:00;799697.20;192736.11;2492.90;364.70;-1.17;0.11;-0.23;-2.86;1.18;-0.23;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1111;Silvrettagletscher;A10g-05;408;2013-09-21;12:01:00;2014-09-20;14:45:00;800733.92;192198.47;2720.38;364.10;-1.05;1.02;-0.23;-1.34;1.47;-0.23;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1312;Silvrettagletscher;A10g-05;408;2013-09-21;13:48:00;2014-09-21;07:47:00;800405.50;192584.20;2590.26;364.70;-3.60;1.02;-0.48;-1.73;3.75;-0.48;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1313;Silvrettagletscher;A10g-05;408;2013-09-21;14:34:00;2014-09-21;08:02:00;799966.13;192611.18;2534.41;364.70;-2.13;-0.42;-0.02;-2.92;2.17;-0.02;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1315;Silvrettagletscher;A10g-05;408;2013-09-21;12:41:00;2014-09-20;15:34:00;801163.00;191986.98;2852.37;364.10;-3.91;1.63;-0.85;-1.04;4.25;-0.85;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1216;Silvrettagletscher;A10g-05;408;2013-09-21;11:39:00;2014-09-20;14:29:00;801333.49;192374.15;2763.21;364.10;-6.64;3.00;-0.48;-0.96;7.31;-0.48;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
1218;Silvrettagletscher;A10g-05;408;2013-09-21;13:20:00;2014-09-20;15:59:00;800761.56;192543.03;2685.14;364.10;-5.31;1.92;-1.00;-1.22;5.66;-1.00;stake;GPS differential (3D -> sub-meter accuracy; orthometric hights);VAW/ETH Zürich;Bauder; Andreas
